% x, y, z, rho, j_x, j_y, j_z ;
-2.939, 1.8, 0, 5.363e-05, 2.87e-23, 5.876e-21, 4.827e-06 ;
-2.939, 1.86, 0, 4.803e-05, 4.501e-24, 5.135e-21, 4.467e-06 ;
-2.939, 1.92, 0, 4.289e-05, 1.144e-22, 4.394e-21, 4.118e-06 ;
-2.939, 1.98, 0, 3.82e-05, 2.472e-22, 3.97e-21, 3.782e-06 ;
-2.939, 2.04, 0, 3.394e-05, 2.311e-22, 3.52e-21, 3.462e-06 ;
-2.939, 2.1, 0, 3.008e-05, 3.887e-22, 3.018e-21, 3.159e-06 ;
-2.939, 2.16, 0, 2.66e-05, 3.402e-22, 2.647e-21, 2.873e-06 ;
-2.939, 2.22, 0, 2.347e-05, 5.449e-22, 2.065e-21, 2.605e-06 ;
-2.939, 2.28, 0, 2.067e-05, 5.212e-22, 1.826e-21, 2.356e-06 ;
-2.939, 2.34, 0, 1.817e-05, 6.072e-22, 1.482e-21, 2.126e-06 ;
-2.939, 2.4, 0, 1.595e-05, 6.505e-22, 1.138e-21, 1.913e-06 ;
-2.939, 2.46, 0, 1.397e-05, 5.309e-22, 9.661e-22, 1.719e-06 ;
-2.939, 2.52, 0, 1.223e-05, 5.613e-22, 8.073e-22, 1.541e-06 ;
-2.939, 2.58, 0, 1.069e-05, 5.74e-22, 6.22e-22, 1.379e-06 ;
-2.939, 2.64, 0, 9.334e-06, 5.765e-22, 4.831e-22, 1.232e-06 ;
-2.939, 2.7, 0, 8.146e-06, 5.495e-22, 3.441e-22, 1.1e-06 ;
-2.939, 2.76, 0, 7.105e-06, 5.364e-22, 2.25e-22, 9.805e-07 ;
-2.939, 2.82, 0, 6.196e-06, 4.779e-22, 1.588e-22, 8.736e-07 ;
-2.939, 2.88, 0, 5.402e-06, 4.801e-22, 5.294e-23, 7.779e-07 ;
-2.939, 2.94, 0, 4.711e-06, 4.572e-22, 6.617e-24, 6.925e-07 ;
-2.939, 3, 0, 4.109e-06, 4.211e-22, -4.301e-23, 6.164e-07 ;
-2.879, -3, 0, 4.704e-06, -4.022e-22, 2.978e-23, -7.056e-07 ;
-2.879, -2.94, 0, 5.409e-06, -4.118e-22, 1.059e-22, -7.952e-07 ;
-2.879, -2.88, 0, 6.222e-06, -4.053e-22, 2.051e-22, -8.96e-07 ;
-2.879, -2.82, 0, 7.158e-06, -4.456e-22, 2.978e-22, -1.009e-06 ;
-2.879, -2.76, 0, 8.232e-06, -4.538e-22, 4.434e-22, -1.136e-06 ;
-2.879, -2.7, 0, 9.464e-06, -4.236e-22, 5.691e-22, -1.278e-06 ;
-2.879, -2.64, 0, 1.087e-05, -3.949e-22, 7.809e-22, -1.435e-06 ;
-2.879, -2.58, 0, 1.248e-05, -3.945e-22, 9.794e-22, -1.61e-06 ;
-2.879, -2.52, 0, 1.431e-05, -3.461e-22, 1.218e-21, -1.804e-06 ;
-2.879, -2.46, 0, 1.64e-05, -3.488e-22, 1.456e-21, -2.017e-06 ;
-2.879, -2.4, 0, 1.875e-05, -3.156e-22, 1.787e-21, -2.25e-06 ;
-2.879, -2.34, 0, 2.141e-05, -2.352e-22, 2.144e-21, -2.506e-06 ;
-2.879, -2.28, 0, 2.441e-05, -1.75e-22, 2.541e-21, -2.783e-06 ;
-2.879, -2.22, 0, 2.777e-05, 2.339e-23, 3.097e-21, -3.083e-06 ;
-2.879, -2.16, 0, 3.153e-05, -3.632e-23, 3.335e-21, -3.405e-06 ;
-2.879, -2.1, 0, 3.572e-05, -1.273e-22, 3.891e-21, -3.75e-06 ;
-2.879, -2.04, 0, 4.036e-05, 6.449e-23, 4.447e-21, -4.117e-06 ;
-2.879, -1.98, 0, 4.55e-05, 3.782e-22, 5.241e-21, -4.505e-06 ;
-2.879, -1.92, 0, 5.116e-05, 5.554e-22, 5.77e-21, -4.911e-06 ;
-2.879, -1.86, 0, 5.736e-05, 3.654e-22, 6.512e-21, -5.335e-06 ;
-2.879, -1.8, 0, 6.413e-05, 9.891e-22, 7.517e-21, -5.772e-06 ;
-2.879, -1.74, 0, 7.149e-05, 7.305e-22, 8.047e-21, -6.22e-06 ;
-2.879, -1.68, 0, 7.946e-05, 1.336e-21, 9.211e-21, -6.675e-06 ;
-2.879, -1.62, 0, 8.804e-05, 1.696e-21, 1.027e-20, -7.131e-06 ;
-2.879, -1.56, 0, 9.723e-05, 1.442e-21, 1.143e-20, -7.584e-06 ;
-2.879, -1.5, 0, 0.000107, 1.884e-21, 1.228e-20, -8.027e-06 ;
-2.879, -1.44, 0, 0.0001174, 2.145e-21, 1.345e-20, -8.455e-06 ;
-2.879, -1.38, 0, 0.0001284, 2.724e-21, 1.493e-20, -8.86e-06 ;
-2.879, -1.32, 0, 0.0001399, 1.682e-21, 1.546e-20, -9.234e-06 ;
-2.879, -1.26, 0, 0.0001519, 2.864e-21, 1.726e-20, -9.571e-06 ;
-2.879, -1.2, 0, 0.0001644, 3.132e-21, 1.885e-20, -9.863e-06 ;
-2.879, -1.14, 0, 0.0001772, 3.124e-21, 2.012e-20, -1.01e-05 ;
-2.879, -1.08, 0, 0.0001904, 2.876e-21, 2.118e-20, -1.028e-05 ;
-2.879, -1.02, 0, 0.0002038, 3.453e-21, 2.266e-20, -1.039e-05 ;
-2.879, -0.96, 0, 0.0002173, 3.623e-21, 2.393e-20, -1.043e-05 ;
-2.879, -0.9, 0, 0.0002308, 3.803e-21, 2.499e-20, -1.039e-05 ;
-2.879, -0.84, 0, 0.0002443, 3.996e-21, 2.647e-20, -1.026e-05 ;
-2.879, -0.78, 0, 0.0002575, 3.619e-21, 2.795e-20, -1.004e-05 ;
-2.879, -0.72, 0, 0.0002705, 4.099e-21, 2.859e-20, -9.738e-06 ;
-2.879, -0.66, 0, 0.000283, 3.174e-21, 3.007e-20, -9.339e-06 ;
-2.879, -0.6, 0, 0.000295, 3.733e-21, 3.155e-20, -8.849e-06 ;
-2.879, -0.54, 0, 0.0003062, 3.301e-21, 3.219e-20, -8.268e-06 ;
-2.879, -0.48, 0, 0.0003167, 2.874e-21, 3.367e-20, -7.6e-06 ;
-2.879, -0.42, 0, 0.0003262, 2.472e-21, 3.388e-20, -6.85e-06 ;
-2.879, -0.36, 0, 0.0003347, 2.687e-21, 3.388e-20, -6.025e-06 ;
-2.879, -0.3, 0, 0.0003421, 2.559e-21, 3.558e-20, -5.131e-06 ;
-2.879, -0.24, 0, 0.0003482, 1.948e-21, 3.558e-20, -4.179e-06 ;
-2.879, -0.18, 0, 0.0003531, 1.792e-21, 3.6e-20, -3.178e-06 ;
-2.879, -0.12, 0, 0.0003566, 1.622e-21, 3.642e-20, -2.14e-06 ;
-2.879, -0.06, 0, 0.0003588, 1.178e-21, 3.6e-20, -1.076e-06 ;
-2.879, 0, 0, 0.0003595, 8.529e-22, 3.6e-20, 8.496e-21 ;
-2.879, 0.06, 0, 0.0003588, 5.207e-22, 3.6e-20, 1.076e-06 ;
-2.879, 0.12, 0, 0.0003566, 1.835e-22, 3.6e-20, 2.14e-06 ;
-2.879, 0.18, 0, 0.0003531, -1.414e-22, 3.6e-20, 3.178e-06 ;
-2.879, 0.24, 0, 0.0003482, -5.05e-22, 3.515e-20, 4.179e-06 ;
-2.879, 0.3, 0, 0.0003421, -1.012e-21, 3.515e-20, 5.131e-06 ;
-2.879, 0.36, 0, 0.0003347, -8.097e-22, 3.43e-20, 6.025e-06 ;
-2.879, 0.42, 0, 0.0003262, -1.033e-21, 3.346e-20, 6.85e-06 ;
-2.879, 0.48, 0, 0.0003167, -1.436e-21, 3.282e-20, 7.6e-06 ;
-2.879, 0.54, 0, 0.0003062, -1.856e-21, 3.176e-20, 8.268e-06 ;
-2.879, 0.6, 0, 0.000295, -2.285e-21, 3.07e-20, 8.849e-06 ;
-2.879, 0.66, 0, 0.000283, -1.924e-21, 2.943e-20, 9.339e-06 ;
-2.879, 0.72, 0, 0.0002705, -2.855e-21, 2.859e-20, 9.738e-06 ;
-2.879, 0.78, 0, 0.0002575, -2.368e-21, 2.774e-20, 1.004e-05 ;
-2.879, 0.84, 0, 0.0002443, -2.741e-21, 2.668e-20, 1.026e-05 ;
-2.879, 0.9, 0, 0.0002308, -2.331e-21, 2.456e-20, 1.039e-05 ;
-2.879, 0.96, 0, 0.0002173, -2.376e-21, 2.308e-20, 1.043e-05 ;
-2.879, 1.02, 0, 0.0002038, -2.417e-21, 2.223e-20, 1.039e-05 ;
-2.879, 1.08, 0, 0.0001904, -2.238e-21, 2.054e-20, 1.028e-05 ;
-2.879, 1.14, 0, 0.0001772, -2.26e-21, 1.969e-20, 1.01e-05 ;
-2.879, 1.2, 0, 0.0001644, -2.241e-21, 1.863e-20, 9.863e-06 ;
-2.879, 1.26, 0, 0.0001519, -1.787e-21, 1.683e-20, 9.571e-06 ;
-2.879, 1.32, 0, 0.0001399, -1.423e-21, 1.535e-20, 9.234e-06 ;
-2.879, 1.38, 0, 0.0001284, -2.04e-21, 1.44e-20, 8.86e-06 ;
-2.879, 1.44, 0, 0.0001174, -1.472e-21, 1.334e-20, 8.455e-06 ;
-2.879, 1.5, 0, 0.000107, -1.406e-21, 1.218e-20, 8.027e-06 ;
-2.879, 1.56, 0, 9.723e-05, -9.611e-22, 1.08e-20, 7.584e-06 ;
-2.879, 1.62, 0, 8.804e-05, -9.924e-22, 9.953e-21, 7.131e-06 ;
-2.879, 1.68, 0, 7.946e-05, -8.395e-22, 9e-21, 6.675e-06 ;
-2.879, 1.74, 0, 7.149e-05, -2.219e-22, 7.676e-21, 6.22e-06 ;
-2.879, 1.8, 0, 6.413e-05, -4.482e-22, 7.253e-21, 5.772e-06 ;
-2.879, 1.86, 0, 5.736e-05, -4.599e-22, 6.565e-21, 5.335e-06 ;
-2.879, 1.92, 0, 5.116e-05, -2.326e-22, 5.665e-21, 4.911e-06 ;
-2.879, 1.98, 0, 4.55e-05, -1.669e-22, 5.029e-21, 4.505e-06 ;
-2.879, 2.04, 0, 4.036e-05, 2.673e-22, 4.288e-21, 4.117e-06 ;
-2.879, 2.1, 0, 3.572e-05, 2.493e-22, 3.573e-21, 3.75e-06 ;
-2.879, 2.16, 0, 3.153e-05, 3.857e-22, 3.097e-21, 3.405e-06 ;
-2.879, 2.22, 0, 2.777e-05, 3.155e-22, 2.806e-21, 3.083e-06 ;
-2.879, 2.28, 0, 2.441e-05, 3.715e-22, 2.303e-21, 2.783e-06 ;
-2.879, 2.34, 0, 2.141e-05, 4.948e-22, 1.853e-21, 2.506e-06 ;
-2.879, 2.4, 0, 1.875e-05, 5.261e-22, 1.588e-21, 2.25e-06 ;
-2.879, 2.46, 0, 1.64e-05, 5.635e-22, 1.271e-21, 2.017e-06 ;
-2.879, 2.52, 0, 1.431e-05, 6.15e-22, 1.032e-21, 1.804e-06 ;
-2.879, 2.58, 0, 1.248e-05, 5.887e-22, 8.206e-22, 1.61e-06 ;
-2.879, 2.64, 0, 1.087e-05, 5.775e-22, 6.088e-22, 1.435e-06 ;
