% x, y, z, rho, j_x, j_y, j_z ;
0, -1.419, 0.5, 0.111, 0, 0, -0 ;
0, -1.419, 0.54, 0.106, 0, 0, -0 ;
0, -1.419, 0.58, 0.1011, 0, 0, -0 ;
0, -1.419, 0.62, 0.09626, 0, 0, -0 ;
0, -1.419, 0.66, 0.09158, 0, 0, -0 ;
0, -1.419, 0.7, 0.08702, 0, 0, -0 ;
0, -1.419, 0.74, 0.08258, 0, 0, -0 ;
0, -1.419, 0.78, 0.07827, 0, 0, -0 ;
0, -1.419, 0.82, 0.07409, 0, 0, -0 ;
0, -1.419, 0.86, 0.07004, 0, 0, -0 ;
0, -1.419, 0.9, 0.06612, 0, 0, -0 ;
0, -1.419, 0.94, 0.06235, 0, 0, -0 ;
0, -1.419, 0.98, 0.05871, 0, 0, -0 ;
0, -1.419, 1.02, 0.05521, 0, 0, -0 ;
0, -1.419, 1.06, 0.05186, 0, 0, -0 ;
0, -1.419, 1.1, 0.04866, 0, 0, -0 ;
0, -1.419, 1.14, 0.04561, 0, 0, -0 ;
0, -1.419, 1.18, 0.0427, 0, 0, -0 ;
0, -1.419, 1.22, 0.03994, 0, 0, -0 ;
0, -1.419, 1.26, 0.03733, 0, 0, -0 ;
0, -1.419, 1.3, 0.03486, 0, 0, -0 ;
0, -1.419, 1.34, 0.03253, 0, 0, -0 ;
0, -1.419, 1.38, 0.03033, 0, 0, -0 ;
0, -1.419, 1.42, 0.02827, 0, 0, -0 ;
0, -1.419, 1.46, 0.02634, 0, 0, -0 ;
0, -1.419, 1.5, 0.02452, 0, 0, -0 ;
0, -1.419, 1.54, 0.02282, 0, 0, -0 ;
0, -1.419, 1.58, 0.02123, 0, 0, -0 ;
0, -1.419, 1.62, 0.01975, 0, 0, -0 ;
0, -1.419, 1.66, 0.01837, 0, 0, -0 ;
0, -1.419, 1.7, 0.01707, 0, 0, -0 ;
0, -1.419, 1.74, 0.01587, 0, 0, -0 ;
0, -1.419, 1.78, 0.01475, 0, 0, -0 ;
0, -1.419, 1.82, 0.0137, 0, 0, -0 ;
0, -1.419, 1.86, 0.01273, 0, 0, -0 ;
0, -1.419, 1.9, 0.01182, 0, 0, -0 ;
0, -1.419, 1.94, 0.01097, 0, 0, -0 ;
0, -1.419, 1.98, 0.01018, 0, 0, -0 ;
0, -1.419, 2.02, 0.009447, 0, 0, -0 ;
0, -1.419, 2.06, 0.008762, 0, 0, -0 ;
0, -1.419, 2.1, 0.008124, 0, 0, -0 ;
0, -1.419, 2.14, 0.007529, 0, 0, -0 ;
0, -1.419, 2.18, 0.006974, 0, 0, -0 ;
0, -1.419, 2.22, 0.006457, 0, 0, -0 ;
0, -1.419, 2.26, 0.005975, 0, 0, -0 ;
0, -1.419, 2.3, 0.005526, 0, 0, -0 ;
0, -1.419, 2.34, 0.005107, 0, 0, -0 ;
0, -1.419, 2.38, 0.004717, 0, 0, -0 ;
0, -1.419, 2.42, 0.004354, 0, 0, -0 ;
0, -1.419, 2.46, 0.004016, 0, 0, -0 ;
0, -1.419, 2.5, 0.003701, 0, 0, -0 ;
0, -1.379, -1.5, 0.02097, 0, 0, -0 ;
0, -1.379, -1.46, 0.02355, 0, 0, -0 ;
0, -1.379, -1.42, 0.02647, 0, 0, -0 ;
0, -1.379, -1.38, 0.02977, 0, 0, -0 ;
0, -1.379, -1.34, 0.03348, 0, 0, -0 ;
0, -1.379, -1.3, 0.03764, 0, 0, -0 ;
0, -1.379, -1.26, 0.04229, 0, 0, -0 ;
0, -1.379, -1.22, 0.04747, 0, 0, -0 ;
0, -1.379, -1.18, 0.05319, 0, 0, -0 ;
0, -1.379, -1.14, 0.0595, 0, 0, -0 ;
0, -1.379, -1.1, 0.06639, 0, 0, -0 ;
0, -1.379, -1.06, 0.07386, 0, 0, -0 ;
0, -1.379, -1.02, 0.08192, 0, 0, -0 ;
0, -1.379, -0.98, 0.09052, 0, 0, -0 ;
0, -1.379, -0.94, 0.09962, 0, 0, -0 ;
0, -1.379, -0.9, 0.1092, 0, 0, -0 ;
0, -1.379, -0.86, 0.1191, 0, 0, -0 ;
0, -1.379, -0.82, 0.1293, 0, 0, -0 ;
0, -1.379, -0.78, 0.1396, 0, 0, -0 ;
0, -1.379, -0.74, 0.1499, 0, 0, -0 ;
0, -1.379, -0.7, 0.1602, 0, 0, -0 ;
0, -1.379, -0.66, 0.1701, 0, 0, -0 ;
0, -1.379, -0.62, 0.1796, 0, 0, -0 ;
0, -1.379, -0.58, 0.1884, 0, 0, -0 ;
0, -1.379, -0.54, 0.1965, 0, 0, -0 ;
0, -1.379, -0.5, 0.2037, 0, 0, -0 ;
0, -1.379, -0.46, 0.2098, 0, 0, -0 ;
0, -1.379, -0.42, 0.2148, 0, 0, -0 ;
0, -1.379, -0.38, 0.2186, 0, 0, -0 ;
0, -1.379, -0.34, 0.2213, 0, 0, -0 ;
0, -1.379, -0.3, 0.2227, 0, 0, -0 ;
0, -1.379, -0.26, 0.223, 0, 0, -0 ;
0, -1.379, -0.22, 0.2222, 0, 0, -0 ;
0, -1.379, -0.18, 0.2204, 0, 0, -0 ;
0, -1.379, -0.14, 0.2176, 0, 0, -0 ;
0, -1.379, -0.1, 0.2141, 0, 0, -0 ;
0, -1.379, -0.06, 0.2099, 0, 0, -0 ;
0, -1.379, -0.02, 0.205, 0, 0, -0 ;
0, -1.379, 0.02, 0.1997, 0, 0, -0 ;
0, -1.379, 0.06, 0.1939, 0, 0, -0 ;
0, -1.379, 0.1, 0.1879, 0, 0, -0 ;
0, -1.379, 0.14, 0.1816, 0, 0, -0 ;
0, -1.379, 0.18, 0.1752, 0, 0, -0 ;
0, -1.379, 0.22, 0.1687, 0, 0, -0 ;
0, -1.379, 0.26, 0.1622, 0, 0, -0 ;
0, -1.379, 0.3, 0.1557, 0, 0, -0 ;
0, -1.379, 0.34, 0.1493, 0, 0, -0 ;
0, -1.379, 0.38, 0.143, 0, 0, -0 ;
0, -1.379, 0.42, 0.1368, 0, 0, -0 ;
0, -1.379, 0.46, 0.1307, 0, 0, -0 ;
0, -1.379, 0.5, 0.1248, 0, 0, -0 ;
0, -1.379, 0.54, 0.119, 0, 0, -0 ;
0, -1.379, 0.58, 0.1134, 0, 0, -0 ;
0, -1.379, 0.62, 0.1079, 0, 0, -0 ;
0, -1.379, 0.66, 0.1025, 0, 0, -0 ;
0, -1.379, 0.7, 0.09731, 0, 0, -0 ;
0, -1.379, 0.74, 0.09225, 0, 0, -0 ;
0, -1.379, 0.78, 0.08734, 0, 0, -0 ;
0, -1.379, 0.82, 0.08258, 0, 0, -0 ;
0, -1.379, 0.86, 0.07798, 0, 0, -0 ;
0, -1.379, 0.9, 0.07353, 0, 0, -0 ;
0, -1.379, 0.94, 0.06925, 0, 0, -0 ;
0, -1.379, 0.98, 0.06513, 0, 0, -0 ;
0, -1.379, 1.02, 0.06117, 0, 0, -0 ;
0, -1.379, 1.06, 0.05738, 0, 0, -0 ;
0, -1.379, 1.1, 0.05377, 0, 0, -0 ;
0, -1.379, 1.14, 0.05032, 0, 0, -0 ;
0, -1.379, 1.18, 0.04704, 0, 0, -0 ;
0, -1.379, 1.22, 0.04393, 0, 0, -0 ;
0, -1.379, 1.26, 0.041, 0, 0, -0 ;
0, -1.379, 1.3, 0.03822, 0, 0, -0 ;
0, -1.379, 1.34, 0.03561, 0, 0, -0 ;
0, -1.379, 1.38, 0.03315, 0, 0, -0 ;
0, -1.379, 1.42, 0.03084, 0, 0, -0 ;
0, -1.379, 1.46, 0.02868, 0, 0, -0 ;
0, -1.379, 1.5, 0.02666, 0, 0, -0 ;
0, -1.379, 1.54, 0.02478, 0, 0, -0 ;
0, -1.379, 1.58, 0.02301, 0, 0, -0 ;
0, -1.379, 1.62, 0.02137, 0, 0, -0 ;
0, -1.379, 1.66, 0.01984, 0, 0, -0 ;
0, -1.379, 1.7, 0.01842, 0, 0, -0 ;
0, -1.379, 1.74, 0.01709, 0, 0, -0 ;
0, -1.379, 1.78, 0.01586, 0, 0, -0 ;
0, -1.379, 1.82, 0.01471, 0, 0, -0 ;
0, -1.379, 1.86, 0.01365, 0, 0, -0 ;
0, -1.379, 1.9, 0.01266, 0, 0, -0 ;
0, -1.379, 1.94, 0.01174, 0, 0, -0 ;
