% x, y, z, rho, j_x, j_y, j_z ;
-1.96, -0.8, 0, 0.003313, -2.034e-20, -9.487e-20, -0.0001325 ;
-1.96, -0.76, 0, 0.00345, -1.545e-20, -9.487e-20, -0.0001311 ;
-1.96, -0.72, 0, 0.003586, -1.708e-20, -9.487e-20, -0.0001291 ;
-1.96, -0.68, 0, 0.00372, -1.271e-20, -1.016e-19, -0.0001265 ;
-1.96, -0.64, 0, 0.003853, -8.976e-21, -9.826e-20, -0.0001233 ;
-1.96, -0.6, 0, 0.003982, -1.058e-20, -1.016e-19, -0.0001195 ;
-1.96, -0.56, 0, 0.004108, -1.245e-20, -9.487e-20, -0.000115 ;
-1.96, -0.52, 0, 0.004229, -1.212e-20, -1.05e-19, -0.00011 ;
-1.96, -0.48, 0, 0.004346, -1.114e-20, -1.016e-19, -0.0001043 ;
-1.96, -0.44, 0, 0.004456, -7.067e-21, -1.05e-19, -9.804e-05 ;
-1.96, -0.4, 0, 0.00456, -5.779e-21, -1.016e-19, -9.121e-05 ;
-1.96, -0.36, 0, 0.004657, -8.935e-21, -1.084e-19, -8.382e-05 ;
-1.96, -0.32, 0, 0.004745, -3.468e-21, -1.05e-19, -7.593e-05 ;
-1.96, -0.28, 0, 0.004825, -3.64e-21, -1.186e-19, -6.755e-05 ;
-1.96, -0.24, 0, 0.004896, -2.749e-21, -1.118e-19, -5.875e-05 ;
-1.96, -0.2, 0, 0.004956, 3.285e-22, -1.118e-19, -4.956e-05 ;
-1.96, -0.16, 0, 0.005007, 1.149e-21, -1.186e-19, -4.005e-05 ;
-1.96, -0.12, 0, 0.005046, 2.486e-21, -1.084e-19, -3.028e-05 ;
-1.96, -0.08, 0, 0.005075, 3.98e-21, -1.152e-19, -2.03e-05 ;
-1.96, -0.04, 0, 0.005092, 5.352e-21, -1.084e-19, -1.018e-05 ;
-1.96, 0, 0, 0.005098, 7.194e-21, -1.152e-19, -2.534e-20 ;
-1.96, 0.04, 0, 0.005092, 9.042e-21, -1.084e-19, 1.018e-05 ;
-1.96, 0.08, 0, 0.005075, 1.087e-20, -1.186e-19, 2.03e-05 ;
-1.96, 0.12, 0, 0.005046, 1.167e-20, -1.118e-19, 3.028e-05 ;
-1.96, 0.16, 0, 0.005007, 1.265e-20, -1.186e-19, 4.005e-05 ;
-1.96, 0.2, 0, 0.004956, 1.36e-20, -1.152e-19, 4.956e-05 ;
-1.96, 0.24, 0, 0.004896, 1.674e-20, -1.186e-19, 5.875e-05 ;
-1.96, 0.28, 0, 0.004825, 1.65e-20, -1.186e-19, 6.755e-05 ;
-1.96, 0.32, 0, 0.004745, 1.854e-20, -1.084e-19, 7.593e-05 ;
-1.96, 0.36, 0, 0.004657, 2.207e-20, -1.118e-19, 8.382e-05 ;
-1.96, 0.4, 0, 0.00456, 2.075e-20, -1.05e-19, 9.121e-05 ;
-1.96, 0.44, 0, 0.004456, 2.309e-20, -1.05e-19, 9.804e-05 ;
-1.96, 0.48, 0, 0.004346, 2.524e-20, -1.084e-19, 0.0001043 ;
