% x, y, z, rho, j_x, j_y, j_z ;
-9.596, -8, 0, 5.634e-11, 8.077e-28, 8.078e-28, -2.254e-10 ;
-9.596, -7.8, 0, 6.799e-11, -3.035e-31, 0, -2.652e-10 ;
-9.596, -7.6, 0, 8.166e-11, -8.089e-28, -1.616e-27, -3.103e-10 ;
-9.596, -7.4, 0, 9.761e-11, 2.423e-27, 4.039e-27, -3.612e-10 ;
-9.596, -7.2, 0, 1.161e-10, -3.234e-27, 3.231e-27, -4.181e-10 ;
-9.596, -7, 0, 1.375e-10, -5.212e-30, 1.616e-27, -4.812e-10 ;
-9.596, -6.8, 0, 1.62e-10, 8.072e-27, 3.231e-27, -5.509e-10 ;
-9.596, -6.6, 0, 1.9e-10, -4.851e-27, 0, -6.27e-10 ;
-9.596, -6.4, 0, 2.218e-10, -6.472e-27, 3.231e-27, -7.097e-10 ;
-9.596, -6.2, 0, 2.576e-10, 3.218e-27, 6.462e-27, -7.986e-10 ;
-9.596, -6, 0, 2.978e-10, -9.713e-27, -3.231e-27, -8.935e-10 ;
-9.596, -5.8, 0, 3.427e-10, -1.94e-26, -9.694e-27, -9.937e-10 ;
-9.596, -5.6, 0, 3.924e-10, 6.411e-27, 3.231e-27, -1.099e-09 ;
-9.596, -5.4, 0, 4.472e-10, 9.655e-27, 1.292e-26, -1.207e-09 ;
-9.596, -5.2, 0, 5.072e-10, 3.165e-27, 1.292e-26, -1.319e-09 ;
-9.596, -5, 0, 5.725e-10, 6.346e-27, -1.292e-26, -1.431e-09 ;
-9.596, -4.8, 0, 6.431e-10, -6.566e-27, 6.462e-27, -1.543e-09 ;
-9.596, -4.6, 0, 7.189e-10, -6.593e-27, 0, -1.654e-09 ;
-9.596, -4.4, 0, 7.999e-10, -1.318e-26, -6.462e-27, -1.76e-09 ;
-9.596, -4.2, 0, 8.857e-10, -1.313e-26, -6.462e-27, -1.86e-09 ;
-9.596, -4, 0, 9.76e-10, -4.149e-28, 0, -1.952e-09 ;
-9.596, -3.8, 0, 1.07e-09, -6.126e-28, 0, -2.034e-09 ;
-9.596, -3.6, 0, 1.168e-09, 2.523e-26, 0, -2.103e-09 ;
-9.596, -3.4, 0, 1.269e-09, 2.524e-26, 0, -2.157e-09 ;
-9.596, -3.2, 0, 1.371e-09, -2.012e-26, -2.585e-26, -2.194e-09 ;
-9.596, -3, 0, 1.475e-09, 5.244e-27, -1.292e-26, -2.213e-09 ;
-9.596, -2.8, 0, 1.579e-09, -2.644e-26, -1.292e-26, -2.211e-09 ;
-9.596, -2.6, 0, 1.683e-09, 1.776e-26, -1.292e-26, -2.188e-09 ;
-9.596, -2.4, 0, 1.785e-09, 4.844e-27, 2.585e-26, -2.141e-09 ;
-9.596, -2.2, 0, 1.883e-09, 4.875e-27, -1.292e-26, -2.072e-09 ;
-9.596, -2, 0, 1.978e-09, -1.567e-27, 1.292e-26, -1.978e-09 ;
-9.596, -1.8, 0, 2.068e-09, -8.84e-27, 2.585e-26, -1.861e-09 ;
-9.596, -1.6, 0, 2.151e-09, 1.057e-26, -2.585e-26, -1.721e-09 ;
-9.596, -1.4, 0, 2.228e-09, 3.52e-27, -5.17e-26, -1.559e-09 ;
-9.596, -1.2, 0, 2.296e-09, -1.484e-26, 2.585e-26, -1.378e-09 ;
-9.596, -1, 0, 2.356e-09, -2.55e-26, 0, -1.178e-09 ;
-9.596, -0.8, 0, 2.405e-09, -2.962e-27, 5.17e-26, -9.621e-10 ;
-9.596, -0.6, 0, 2.445e-09, -2.314e-29, 2.585e-26, -7.334e-10 ;
-9.596, -0.4, 0, 2.473e-09, -8.369e-27, 2.585e-26, -4.946e-10 ;
-9.596, -0.2, 0, 2.49e-09, -9.81e-27, 0, -2.49e-10 ;
-9.596, 0, 0, 2.496e-09, -1.014e-26, 0, -1.544e-28 ;
-9.596, 0.2, 0, 2.49e-09, -1.068e-26, 0, 2.49e-10 ;
-9.596, 0.4, 0, 2.473e-09, -9.601e-27, 5.17e-26, 4.946e-10 ;
-9.596, 0.6, 0, 2.445e-09, -1.897e-26, 2.585e-26, 7.334e-10 ;
-9.596, 0.8, 0, 2.405e-09, -1.282e-26, 2.585e-26, 9.621e-10 ;
-9.596, 1, 0, 2.356e-09, -9.4e-27, 0, 1.178e-09 ;
-9.596, 1.2, 0, 2.296e-09, 2.727e-27, 2.585e-26, 1.378e-09 ;
-9.596, 1.4, 0, 2.228e-09, -8.601e-27, -2.585e-26, 1.559e-09 ;
-9.596, 1.6, 0, 2.151e-09, -8.818e-27, -2.585e-26, 1.721e-09 ;
-9.596, 1.8, 0, 2.068e-09, -3.447e-26, 0, 1.861e-09 ;
-9.596, 2, 0, 1.978e-09, -9.054e-27, 1.292e-26, 1.978e-09 ;
-9.596, 2.2, 0, 1.883e-09, -1.473e-26, -2.585e-26, 2.072e-09 ;
-9.596, 2.4, 0, 1.785e-09, -1.413e-26, 0, 2.141e-09 ;
-9.596, 2.6, 0, 1.683e-09, -2.669e-26, 0, 2.188e-09 ;
-9.596, 2.8, 0, 1.579e-09, 4.781e-27, -1.292e-26, 2.211e-09 ;
-9.596, 3, 0, 1.475e-09, -2.653e-26, -2.585e-26, 2.213e-09 ;
-9.596, 3.2, 0, 1.371e-09, -7.978e-28, 0, 2.194e-09 ;
-9.596, 3.4, 0, 1.269e-09, -1.98e-26, 0, 2.157e-09 ;
-9.596, 3.6, 0, 1.168e-09, -6.994e-27, 0, 2.103e-09 ;
-9.596, 3.8, 0, 1.07e-09, -3.902e-26, 2.585e-26, 2.034e-09 ;
-9.596, 4, 0, 9.76e-10, -6.617e-27, 0, 1.952e-09 ;
-9.596, 4.2, 0, 8.857e-10, 6.046e-27, -1.292e-26, 1.86e-09 ;
-9.596, 4.4, 0, 7.999e-10, -1.956e-26, -6.462e-27, 1.76e-09 ;
-9.596, 4.6, 0, 7.189e-10, 1.279e-26, -1.292e-26, 1.654e-09 ;
-9.596, 4.8, 0, 6.431e-10, -1.089e-28, -1.292e-26, 1.543e-09 ;
-9.596, 5, 0, 5.725e-10, -1.945e-26, -6.462e-27, 1.431e-09 ;
-9.596, 5.2, 0, 5.072e-10, -1.3e-26, 6.462e-27, 1.319e-09 ;
-9.596, 5.4, 0, 4.472e-10, -9.75e-27, 6.462e-27, 1.207e-09 ;
-9.596, 5.6, 0, 3.924e-10, -3.233e-27, 6.462e-27, 1.099e-09 ;
-9.596, 5.8, 0, 3.427e-10, 6.437e-27, -3.231e-27, 9.937e-10 ;
-9.596, 6, 0, 2.978e-10, 6.446e-27, -6.462e-27, 8.935e-10 ;
-9.596, 6.2, 0, 2.576e-10, -3.247e-27, 0, 7.986e-10 ;
-9.596, 6.4, 0, 2.218e-10, -3.233e-27, 8.078e-27, 7.097e-10 ;
-9.596, 6.6, 0, 1.9e-10, 3.225e-27, -4.847e-27, 6.27e-10 ;
-9.596, 6.8, 0, 1.62e-10, -6.463e-27, 0, 5.509e-10 ;
-9.596, 7, 0, 1.375e-10, 1.616e-27, 3.231e-27, 4.812e-10 ;
-9.596, 7.2, 0, 1.161e-10, 3.231e-27, 0, 4.181e-10 ;
-9.596, 7.4, 0, 9.761e-11, 1.614e-27, 1.616e-27, 3.612e-10 ;
-9.596, 7.6, 0, 8.166e-11, 2.423e-27, 0, 3.103e-10 ;
-9.596, 7.8, 0, 6.799e-11, 1.615e-27, -2.423e-27, 2.652e-10 ;
-9.596, 8, 0, 5.634e-11, -1.616e-27, -4.039e-28, 2.254e-10 ;
-9.596, 8.2, 0, 4.647e-11, -2.596e-31, -4.039e-28, 1.905e-10 ;
-9.596, 8.4, 0, 3.814e-11, -1.212e-27, 8.078e-28, 1.602e-10 ;
-9.596, 8.6, 0, 3.116e-11, 4.038e-28, -8.078e-28, 1.34e-10 ;
-9.596, 8.8, 0, 2.533e-11, 1.212e-27, -8.078e-28, 1.115e-10 ;
-9.596, 9, 0, 2.05e-11, -2.02e-28, -2.019e-28, 9.224e-11 ;
-9.596, 9.2, 0, 1.651e-11, -4.039e-28, 0, 7.593e-11 ;
-9.596, 9.4, 0, 1.323e-11, 2.019e-28, 2.019e-28, 6.218e-11 ;
-9.596, 9.6, 0, 1.055e-11, -2.02e-28, -6.058e-28, 5.066e-11 ;
-9.596, 9.8, 0, 8.379e-12, -8.078e-28, 5.049e-28, 4.106e-11 ;
-9.596, 10, 0, 6.621e-12, -9.06e-34, 5.049e-29, 3.31e-11 ;
-9.394, -10, 0, 8.402e-12, -1.543e-33, 0, -4.201e-11 ;
-9.394, -9.8, 0, 1.063e-11, -4.039e-28, -6.058e-28, -5.21e-11 ;
