% x, y, z, rho, j_x, j_y, j_z ;
0, -0.96, -0.899, 0.3278, 0, 0, -0 ;
0, -0.94, -0.899, 0.3409, 0, 0, -0 ;
0, -0.92, -0.899, 0.354, 0, 0, -0 ;
0, -0.9, -0.899, 0.3669, 0, 0, -0 ;
0, -0.88, -0.899, 0.3795, 0, 0, -0 ;
0, -0.86, -0.899, 0.3919, 0, 0, -0 ;
0, -0.84, -0.899, 0.4039, 0, 0, -0 ;
0, -0.82, -0.899, 0.4153, 0, 0, -0 ;
0, -0.8, -0.899, 0.4262, 0, 0, -0 ;
0, -0.78, -0.899, 0.4365, 0, 0, -0 ;
0, -0.76, -0.899, 0.4461, 0, 0, -0 ;
0, -0.74, -0.899, 0.455, 0, 0, -0 ;
0, -0.72, -0.899, 0.4632, 0, 0, -0 ;
0, -0.7, -0.899, 0.4706, 0, 0, -0 ;
0, -0.68, -0.899, 0.4772, 0, 0, -0 ;
0, -0.66, -0.899, 0.4831, 0, 0, -0 ;
0, -0.64, -0.899, 0.4883, 0, 0, -0 ;
0, -0.62, -0.899, 0.4928, 0, 0, -0 ;
0, -0.6, -0.899, 0.4967, 0, 0, -0 ;
0, -0.58, -0.899, 0.5, 0, 0, -0 ;
0, -0.56, -0.899, 0.5028, 0, 0, -0 ;
0, -0.54, -0.899, 0.505, 0, 0, -0 ;
0, -0.52, -0.899, 0.5069, 0, 0, -0 ;
0, -0.5, -0.899, 0.5084, 0, 0, -0 ;
0, -0.48, -0.899, 0.5096, 0, 0, -0 ;
0, -0.46, -0.899, 0.5105, 0, 0, -0 ;
0, -0.44, -0.899, 0.5111, 0, 0, -0 ;
0, -0.42, -0.899, 0.5115, 0, 0, -0 ;
0, -0.4, -0.899, 0.5117, 0, 0, -0 ;
0, -0.38, -0.899, 0.5118, 0, 0, -0 ;
0, -0.36, -0.899, 0.5117, 0, 0, -0 ;
0, -0.34, -0.899, 0.5114, 0, 0, -0 ;
0, -0.32, -0.899, 0.5111, 0, 0, -0 ;
0, -0.3, -0.899, 0.5107, 0, 0, -0 ;
0, -0.28, -0.899, 0.5101, 0, 0, -0 ;
0, -0.26, -0.899, 0.5096, 0, 0, -0 ;
0, -0.24, -0.899, 0.5089, 0, 0, -0 ;
0, -0.22, -0.899, 0.5083, 0, 0, -0 ;
0, -0.2, -0.899, 0.5076, 0, 0, -0 ;
0, -0.18, -0.899, 0.5069, 0, 0, -0 ;
0, -0.16, -0.899, 0.5063, 0, 0, -0 ;
0, -0.14, -0.899, 0.5057, 0, 0, -0 ;
0, -0.12, -0.899, 0.5051, 0, 0, -0 ;
0, -0.1, -0.899, 0.5046, 0, 0, -0 ;
0, -0.08, -0.899, 0.5042, 0, 0, -0 ;
0, -0.06, -0.899, 0.5038, 0, 0, -0 ;
0, -0.04, -0.899, 0.5036, 0, 0, -0 ;
0, -0.02, -0.899, 0.5034, 0, 0, -0 ;
0, 0, -0.899, 0.5034, -0, 0, 0 ;
0, 0.02, -0.899, 0.5034, -0, 0, 0 ;
0, 0.04, -0.899, 0.5036, -0, 0, 0 ;
0, 0.06, -0.899, 0.5038, -0, 0, 0 ;
0, 0.08, -0.899, 0.5042, -0, 0, 0 ;
0, 0.1, -0.899, 0.5046, -0, 0, 0 ;
0, 0.12, -0.899, 0.5051, -0, 0, 0 ;
0, 0.14, -0.899, 0.5057, -0, 0, 0 ;
0, 0.16, -0.899, 0.5063, -0, 0, 0 ;
0, 0.18, -0.899, 0.5069, -0, 0, 0 ;
0, 0.2, -0.899, 0.5076, -0, 0, 0 ;
0, 0.22, -0.899, 0.5083, -0, 0, 0 ;
0, 0.24, -0.899, 0.5089, -0, 0, 0 ;
0, 0.26, -0.899, 0.5096, -0, 0, 0 ;
0, 0.28, -0.899, 0.5101, -0, 0, 0 ;
0, 0.3, -0.899, 0.5107, -0, 0, 0 ;
0, 0.32, -0.899, 0.5111, -0, 0, 0 ;
0, 0.34, -0.899, 0.5114, -0, 0, 0 ;
0, 0.36, -0.899, 0.5117, -0, 0, 0 ;
0, 0.38, -0.899, 0.5118, -0, 0, 0 ;
0, 0.4, -0.899, 0.5117, -0, 0, 0 ;
0, 0.42, -0.899, 0.5115, -0, 0, 0 ;
0, 0.44, -0.899, 0.5111, -0, 0, 0 ;
0, 0.46, -0.899, 0.5105, -0, 0, 0 ;
0, 0.48, -0.899, 0.5096, -0, 0, 0 ;
0, 0.5, -0.899, 0.5084, -0, 0, 0 ;
0, 0.52, -0.899, 0.5069, -0, 0, 0 ;
0, 0.54, -0.899, 0.505, -0, 0, 0 ;
0, 0.56, -0.899, 0.5028, -0, 0, 0 ;
0, 0.58, -0.899, 0.5, -0, 0, 0 ;
0, 0.6, -0.899, 0.4967, -0, 0, 0 ;
0, 0.62, -0.899, 0.4928, -0, 0, 0 ;
0, 0.64, -0.899, 0.4883, -0, 0, 0 ;
0, 0.66, -0.899, 0.4831, -0, 0, 0 ;
0, 0.68, -0.899, 0.4772, -0, 0, 0 ;
0, 0.7, -0.899, 0.4706, -0, 0, 0 ;
0, 0.72, -0.899, 0.4632, -0, 0, 0 ;
0, 0.74, -0.899, 0.455, -0, 0, 0 ;
0, 0.76, -0.899, 0.4461, -0, 0, 0 ;
0, 0.78, -0.899, 0.4365, -0, 0, 0 ;
0, 0.8, -0.899, 0.4262, -0, 0, 0 ;
0, 0.82, -0.899, 0.4153, -0, 0, 0 ;
0, 0.84, -0.899, 0.4039, -0, 0, 0 ;
0, 0.86, -0.899, 0.3919, -0, 0, 0 ;
0, 0.88, -0.899, 0.3795, -0, 0, 0 ;
0, 0.9, -0.899, 0.3669, -0, 0, 0 ;
0, 0.92, -0.899, 0.354, -0, 0, 0 ;
0, 0.94, -0.899, 0.3409, -0, 0, 0 ;
0, 0.96, -0.899, 0.3278, -0, 0, 0 ;
0, 0.98, -0.899, 0.3147, -0, 0, 0 ;
0, 1, -0.899, 0.3016, -0, 0, 0 ;
0, -1, -0.8485, 0.349, 0, 0, -0 ;
0, -0.98, -0.8485, 0.3651, 0, 0, -0 ;
0, -0.96, -0.8485, 0.3814, 0, 0, -0 ;
0, -0.94, -0.8485, 0.3978, 0, 0, -0 ;
0, -0.92, -0.8485, 0.4141, 0, 0, -0 ;
0, -0.9, -0.8485, 0.4303, 0, 0, -0 ;
0, -0.88, -0.8485, 0.4461, 0, 0, -0 ;
0, -0.86, -0.8485, 0.4615, 0, 0, -0 ;
0, -0.84, -0.8485, 0.4764, 0, 0, -0 ;
0, -0.82, -0.8485, 0.4905, 0, 0, -0 ;
0, -0.8, -0.8485, 0.5039, 0, 0, -0 ;
0, -0.78, -0.8485, 0.5163, 0, 0, -0 ;
0, -0.76, -0.8485, 0.5277, 0, 0, -0 ;
0, -0.74, -0.8485, 0.5381, 0, 0, -0 ;
0, -0.72, -0.8485, 0.5474, 0, 0, -0 ;
0, -0.7, -0.8485, 0.5556, 0, 0, -0 ;
0, -0.68, -0.8485, 0.5627, 0, 0, -0 ;
0, -0.66, -0.8485, 0.5688, 0, 0, -0 ;
0, -0.64, -0.8485, 0.5739, 0, 0, -0 ;
0, -0.62, -0.8485, 0.5781, 0, 0, -0 ;
0, -0.6, -0.8485, 0.5814, 0, 0, -0 ;
0, -0.58, -0.8485, 0.5841, 0, 0, -0 ;
0, -0.56, -0.8485, 0.586, 0, 0, -0 ;
0, -0.54, -0.8485, 0.5875, 0, 0, -0 ;
0, -0.52, -0.8485, 0.5884, 0, 0, -0 ;
0, -0.5, -0.8485, 0.589, 0, 0, -0 ;
0, -0.48, -0.8485, 0.5893, 0, 0, -0 ;
0, -0.46, -0.8485, 0.5893, 0, 0, -0 ;
0, -0.44, -0.8485, 0.5892, 0, 0, -0 ;
0, -0.42, -0.8485, 0.5889, 0, 0, -0 ;
0, -0.4, -0.8485, 0.5884, 0, 0, -0 ;
0, -0.38, -0.8485, 0.5879, 0, 0, -0 ;
0, -0.36, -0.8485, 0.5873, 0, 0, -0 ;
0, -0.34, -0.8485, 0.5866, 0, 0, -0 ;
0, -0.32, -0.8485, 0.5859, 0, 0, -0 ;
0, -0.3, -0.8485, 0.5851, 0, 0, -0 ;
0, -0.28, -0.8485, 0.5843, 0, 0, -0 ;
0, -0.26, -0.8485, 0.5835, 0, 0, -0 ;
0, -0.24, -0.8485, 0.5827, 0, 0, -0 ;
0, -0.22, -0.8485, 0.5818, 0, 0, -0 ;
0, -0.2, -0.8485, 0.581, 0, 0, -0 ;
0, -0.18, -0.8485, 0.5802, 0, 0, -0 ;
0, -0.16, -0.8485, 0.5794, 0, 0, -0 ;
0, -0.14, -0.8485, 0.5787, 0, 0, -0 ;
0, -0.12, -0.8485, 0.578, 0, 0, -0 ;
0, -0.1, -0.8485, 0.5774, 0, 0, -0 ;
0, -0.08, -0.8485, 0.5769, 0, 0, -0 ;
0, -0.06, -0.8485, 0.5765, 0, 0, -0 ;
0, -0.04, -0.8485, 0.5762, 0, 0, -0 ;
0, -0.02, -0.8485, 0.5761, 0, 0, -0 ;
0, 0, -0.8485, 0.576, -0, 0, 0 ;
0, 0.02, -0.8485, 0.5761, -0, 0, 0 ;
0, 0.04, -0.8485, 0.5762, -0, 0, 0 ;
0, 0.06, -0.8485, 0.5765, -0, 0, 0 ;
0, 0.08, -0.8485, 0.5769, -0, 0, 0 ;
0, 0.1, -0.8485, 0.5774, -0, 0, 0 ;
0, 0.12, -0.8485, 0.578, -0, 0, 0 ;
0, 0.14, -0.8485, 0.5787, -0, 0, 0 ;
0, 0.16, -0.8485, 0.5794, -0, 0, 0 ;
0, 0.18, -0.8485, 0.5802, -0, 0, 0 ;
0, 0.2, -0.8485, 0.581, -0, 0, 0 ;
0, 0.22, -0.8485, 0.5818, -0, 0, 0 ;
0, 0.24, -0.8485, 0.5827, -0, 0, 0 ;
0, 0.26, -0.8485, 0.5835, -0, 0, 0 ;
0, 0.28, -0.8485, 0.5843, -0, 0, 0 ;
0, 0.3, -0.8485, 0.5851, -0, 0, 0 ;
0, 0.32, -0.8485, 0.5859, -0, 0, 0 ;
0, 0.34, -0.8485, 0.5866, -0, 0, 0 ;
0, 0.36, -0.8485, 0.5873, -0, 0, 0 ;
0, 0.38, -0.8485, 0.5879, -0, 0, 0 ;
0, 0.4, -0.8485, 0.5884, -0, 0, 0 ;
0, 0.42, -0.8485, 0.5889, -0, 0, 0 ;
0, 0.44, -0.8485, 0.5892, -0, 0, 0 ;
0, 0.46, -0.8485, 0.5893, -0, 0, 0 ;
0, 0.48, -0.8485, 0.5893, -0, 0, 0 ;
0, 0.5, -0.8485, 0.589, -0, 0, 0 ;
0, 0.52, -0.8485, 0.5884, -0, 0, 0 ;
0, 0.54, -0.8485, 0.5875, -0, 0, 0 ;
0, 0.56, -0.8485, 0.586, -0, 0, 0 ;
0, 0.58, -0.8485, 0.5841, -0, 0, 0 ;
0, 0.6, -0.8485, 0.5814, -0, 0, 0 ;
0, 0.62, -0.8485, 0.5781, -0, 0, 0 ;
0, 0.64, -0.8485, 0.5739, -0, 0, 0 ;
0, 0.66, -0.8485, 0.5688, -0, 0, 0 ;
0, 0.68, -0.8485, 0.5627, -0, 0, 0 ;
0, 0.7, -0.8485, 0.5556, -0, 0, 0 ;
0, 0.72, -0.8485, 0.5474, -0, 0, 0 ;
0, 0.74, -0.8485, 0.5381, -0, 0, 0 ;
0, 0.76, -0.8485, 0.5277, -0, 0, 0 ;
0, 0.78, -0.8485, 0.5163, -0, 0, 0 ;
0, 0.8, -0.8485, 0.5039, -0, 0, 0 ;
0, 0.82, -0.8485, 0.4905, -0, 0, 0 ;
0, 0.84, -0.8485, 0.4764, -0, 0, 0 ;
0, 0.86, -0.8485, 0.4615, -0, 0, 0 ;
0, 0.88, -0.8485, 0.4461, -0, 0, 0 ;
0, 0.9, -0.8485, 0.4303, -0, 0, 0 ;
0, 0.92, -0.8485, 0.4141, -0, 0, 0 ;
0, 0.94, -0.8485, 0.3978, -0, 0, 0 ;
0, 0.96, -0.8485, 0.3814, -0, 0, 0 ;
0, 0.98, -0.8485, 0.3651, -0, 0, 0 ;
0, 1, -0.8485, 0.349, -0, 0, 0 ;
0, -1, -0.798, 0.403, 0, 0, -0 ;
0, -0.98, -0.798, 0.4232, 0, 0, -0 ;
0, -0.96, -0.798, 0.4437, 0, 0, -0 ;
0, -0.94, -0.798, 0.4644, 0, 0, -0 ;
0, -0.92, -0.798, 0.485, 0, 0, -0 ;
0, -0.9, -0.798, 0.5055, 0, 0, -0 ;
0, -0.88, -0.798, 0.5255, 0, 0, -0 ;
0, -0.86, -0.798, 0.545, 0, 0, -0 ;
0, -0.84, -0.798, 0.5637, 0, 0, -0 ;
0, -0.82, -0.798, 0.5813, 0, 0, -0 ;
0, -0.8, -0.798, 0.5978, 0, 0, -0 ;
0, -0.78, -0.798, 0.613, 0, 0, -0 ;
0, -0.76, -0.798, 0.6266, 0, 0, -0 ;
0, -0.74, -0.798, 0.6388, 0, 0, -0 ;
0, -0.72, -0.798, 0.6493, 0, 0, -0 ;
0, -0.7, -0.798, 0.6582, 0, 0, -0 ;
0, -0.68, -0.798, 0.6656, 0, 0, -0 ;
0, -0.66, -0.798, 0.6715, 0, 0, -0 ;
0, -0.64, -0.798, 0.676, 0, 0, -0 ;
0, -0.62, -0.798, 0.6793, 0, 0, -0 ;
0, -0.6, -0.798, 0.6814, 0, 0, -0 ;
0, -0.58, -0.798, 0.6827, 0, 0, -0 ;
0, -0.56, -0.798, 0.6832, 0, 0, -0 ;
0, -0.54, -0.798, 0.683, 0, 0, -0 ;
0, -0.52, -0.798, 0.6823, 0, 0, -0 ;
0, -0.5, -0.798, 0.6814, 0, 0, -0 ;
0, -0.48, -0.798, 0.6801, 0, 0, -0 ;
0, -0.46, -0.798, 0.6787, 0, 0, -0 ;
0, -0.44, -0.798, 0.6773, 0, 0, -0 ;
0, -0.42, -0.798, 0.6758, 0, 0, -0 ;
0, -0.4, -0.798, 0.6743, 0, 0, -0 ;
0, -0.38, -0.798, 0.6729, 0, 0, -0 ;
0, -0.36, -0.798, 0.6715, 0, 0, -0 ;
0, -0.34, -0.798, 0.6702, 0, 0, -0 ;
0, -0.32, -0.798, 0.6689, 0, 0, -0 ;
0, -0.3, -0.798, 0.6677, 0, 0, -0 ;
0, -0.28, -0.798, 0.6665, 0, 0, -0 ;
0, -0.26, -0.798, 0.6654, 0, 0, -0 ;
0, -0.24, -0.798, 0.6643, 0, 0, -0 ;
0, -0.22, -0.798, 0.6633, 0, 0, -0 ;
0, -0.2, -0.798, 0.6623, 0, 0, -0 ;
0, -0.18, -0.798, 0.6613, 0, 0, -0 ;
0, -0.16, -0.798, 0.6605, 0, 0, -0 ;
0, -0.14, -0.798, 0.6596, 0, 0, -0 ;
0, -0.12, -0.798, 0.6589, 0, 0, -0 ;
0, -0.1, -0.798, 0.6583, 0, 0, -0 ;
0, -0.08, -0.798, 0.6577, 0, 0, -0 ;
0, -0.06, -0.798, 0.6573, 0, 0, -0 ;
0, -0.04, -0.798, 0.6569, 0, 0, -0 ;
0, -0.02, -0.798, 0.6568, 0, 0, -0 ;
0, 0, -0.798, 0.6567, -0, 0, 0 ;
0, 0.02, -0.798, 0.6568, -0, 0, 0 ;
0, 0.04, -0.798, 0.6569, -0, 0, 0 ;
0, 0.06, -0.798, 0.6573, -0, 0, 0 ;
0, 0.08, -0.798, 0.6577, -0, 0, 0 ;
0, 0.1, -0.798, 0.6583, -0, 0, 0 ;
0, 0.12, -0.798, 0.6589, -0, 0, 0 ;
0, 0.14, -0.798, 0.6596, -0, 0, 0 ;
0, 0.16, -0.798, 0.6605, -0, 0, 0 ;
0, 0.18, -0.798, 0.6613, -0, 0, 0 ;
0, 0.2, -0.798, 0.6623, -0, 0, 0 ;
