% x, y, z, rho, j_x, j_y, j_z ;
-2.939, 2.22, 0, 3.134e-06, -1.767e-20, 1.887e-20, 3.479e-06 ;
-2.939, 2.28, 0, 2.385e-06, -1.57e-20, 1.678e-20, 2.718e-06 ;
-2.939, 2.34, 0, 1.774e-06, -1.531e-20, 1.6e-20, 2.076e-06 ;
-2.939, 2.4, 0, 1.285e-06, -1.311e-20, 1.372e-20, 1.542e-06 ;
-2.939, 2.46, 0, 9.006e-07, -1.25e-20, 1.276e-20, 1.108e-06 ;
-2.939, 2.52, 0, 6.046e-07, -1.14e-20, 1.149e-20, 7.619e-07 ;
-2.939, 2.58, 0, 3.834e-07, -1.051e-20, 1.054e-20, 4.945e-07 ;
-2.939, 2.64, 0, 2.24e-07, -9.371e-21, 9.314e-21, 2.957e-07 ;
-2.939, 2.7, 0, 1.154e-07, -8.59e-21, 8.478e-21, 1.558e-07 ;
-2.939, 2.76, 0, 4.741e-08, -7.71e-21, 7.594e-21, 6.543e-08 ;
-2.939, 2.82, 0, 1.145e-08, -7.027e-21, 6.898e-21, 1.614e-08 ;
-2.939, 2.88, 0, 4.831e-11, -6.291e-21, 6.173e-21, 6.956e-11 ;
-2.939, 2.94, 0, 6.882e-09, -5.623e-21, 5.518e-21, 1.012e-08 ;
-2.939, 3, 0, 2.666e-08, -5.085e-21, 5.007e-21, 3.999e-08 ;
-2.879, -3, 0, 7.034e-09, 5.733e-21, 5.875e-21, -1.055e-08 ;
-2.879, -2.94, 0, 6.224e-11, 6.584e-21, 6.734e-21, -9.149e-11 ;
-2.879, -2.88, 0, 1.217e-08, 7.306e-21, 7.472e-21, -1.752e-08 ;
-2.879, -2.82, 0, 5.018e-08, 8.126e-21, 8.331e-21, -7.076e-08 ;
-2.879, -2.76, 0, 1.222e-07, 8.957e-21, 9.22e-21, -1.687e-07 ;
-2.879, -2.7, 0, 2.378e-07, 9.955e-21, 1.022e-20, -3.21e-07 ;
-2.879, -2.64, 0, 4.079e-07, 1.092e-20, 1.141e-20, -5.384e-07 ;
-2.879, -2.58, 0, 6.451e-07, 1.257e-20, 1.314e-20, -8.322e-07 ;
-2.879, -2.52, 0, 9.639e-07, 1.34e-20, 1.406e-20, -1.214e-06 ;
-2.879, -2.46, 0, 1.38e-06, 1.479e-20, 1.564e-20, -1.697e-06 ;
-2.879, -2.4, 0, 1.911e-06, 1.628e-20, 1.743e-20, -2.294e-06 ;
-2.879, -2.34, 0, 2.577e-06, 1.754e-20, 1.908e-20, -3.015e-06 ;
-2.879, -2.28, 0, 3.399e-06, 1.914e-20, 2.118e-20, -3.874e-06 ;
-2.879, -2.22, 0, 4.398e-06, 2.163e-20, 2.388e-20, -4.882e-06 ;
-2.879, -2.16, 0, 5.599e-06, 2.185e-20, 2.52e-20, -6.047e-06 ;
-2.879, -2.1, 0, 7.026e-06, 2.489e-20, 2.806e-20, -7.378e-06 ;
-2.879, -2.04, 0, 8.706e-06, 2.82e-20, 3.229e-20, -8.88e-06 ;
-2.879, -1.98, 0, 1.066e-05, 2.875e-20, 3.43e-20, -1.056e-05 ;
-2.879, -1.92, 0, 1.292e-05, 3.199e-20, 3.769e-20, -1.24e-05 ;
